,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,prefix,word,sep,full_count
426,extra - hospitaliers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,2,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,2,2,2,1,6,1,5,27,48,8,25,17,18,7,24,61,22,48,55,35,41,37,21,17,18,53,53,51,32,30,30,35,41,42,48,41,37,58,40,34,33,58,32,42,42,43,46,26,22,27,39,41,25,28,14,20,18,25,extra,hospitaliers,TIRET,1785.0
427,extra - hospitalière,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,1,1.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,4,0,0,1,4,0,2,0,2,16,4,10,0,8,2,0,0,1,30,18,6,5,13,4,0,13,12,7,6,18,24,54,2,15,17,27,13,69,30,42,33,44,34,30,30,16,21,35,28,40,22,21,44,17,33,9,11,14,20,11,32,39,20,21,23,12,28,22,27,18,21,19,16,28,23,31,33,10,35,7,15,extra,hospitalière,TIRET,1512.0
428,extra - hospitalières,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,2,0,0,3,6,1,3,12,41,5,5,5,19,6,8,59,26,41,42,30,32,20,16,10,18,19,20,8,30,38,13,41,17,27,27,13,16,25,40,25,16,35,29,66,28,21,47,20,20,12,23,37,26,23,25,18,17,15,extra,hospitalières,TIRET,1282.0
429,extra - humain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,2.0,1,0.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,4,1,1.0,0.0,12.0,3,4,2.0,27.0,3.0,21.0,8.0,13,13.0,2.0,2.0,4.0,4.0,2.0,3.0,0.0,8.0,10,2.0,7.0,7.0,4.0,10.0,4.0,4.0,5.0,3.0,4.0,1.0,8.0,14.0,11.0,9.0,6,6.0,9.0,8.0,14.0,24.0,20.0,12.0,10.0,9.0,17.0,18.0,9.0,8.0,19.0,3.0,9,13.0,13,2,4.0,8.0,12.0,5.0,7.0,2.0,7,9,3,10,2,15,31,8,9,24,12,6,5,8,12,7,22,4,6,6,0,2,4,2,2,6,10,8,19,13,15,4,8,8,12,14,17,17,36,10,13,17,11,19,31,18,9,40,25,24,14,30,28,25,18,20,28,14,19,17,16,30,22,10,24,20,12,27,18,11,18,10,14,25,5,24,21,38,22,23,39,32,71,30,47,27,47,21,18,27,extra,humain,TIRET,2107.0
430,extra - humaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,13.0,15.0,0.0,2.0,6.0,7.0,3,6,2.0,11.0,4.0,8,1,6.0,19.0,15.0,10.0,5.0,20,11.0,24.0,1.0,1.0,2.0,3.0,14.0,17.0,5.0,1,1.0,6.0,8.0,2.0,6.0,10.0,6.0,10.0,9.0,7.0,10.0,9.0,7.0,9.0,8.0,8,15.0,13.0,14.0,8.0,5.0,7.0,6.0,10.0,20.0,24.0,11.0,16.0,28.0,16.0,9.0,22,11.0,7,6,6.0,7.0,4.0,6.0,9.0,5.0,2,11,6,12,4,15,15,9,7,4,1,7,11,5,8,17,18,4,1,3,5,5,3,7,4,9,10,10,3,15,17,7,10,13,15,19,14,11,21,16,12,12,23,12,22,25,28,34,26,29,27,45,17,29,29,21,28,16,8,21,18,20,13,20,22,34,31,30,20,22,16,17,27,29,26,38,26,45,23,32,36,22,41,15,36,29,23,23,35,21,extra,humaine,TIRET,2272.0
431,extra - humaines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0,4,1.0,0.0,1.0,10,1,1.0,1.0,17.0,1.0,0.0,4,1.0,20.0,9.0,5.0,4.0,2.0,4.0,3.0,0.0,2,1.0,3.0,3.0,6.0,3.0,4.0,8.0,2.0,3.0,2.0,7.0,0.0,1.0,2.0,2.0,2,4.0,2.0,0.0,3.0,5.0,12.0,6.0,7.0,13.0,2.0,8.0,0.0,1.0,8.0,12.0,6,5.0,0,4,1.0,2.0,0.0,0.0,0.0,1.0,0,3,1,2,4,1,2,7,9,5,8,2,4,1,1,3,10,3,1,8,1,6,12,4,3,10,15,10,3,3,9,2,8,4,8,6,18,6,8,3,7,10,8,8,6,3,4,17,16,11,16,9,7,10,11,3,3,7,17,5,4,7,10,9,4,12,19,4,15,6,8,7,6,6,5,15,11,17,8,12,12,9,8,13,26,10,8,12,15,6,extra,humaines,TIRET,952.0
432,extra - humains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,1,7.0,0.0,9.0,9,0,0.0,1.0,7.0,0.0,2.0,0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0,2.0,0.0,0.0,3.0,6.0,2.0,0.0,3.0,5.0,1.0,4.0,8.0,2.0,4.0,1.0,4,0.0,10.0,1.0,5.0,15.0,7.0,5.0,5.0,0.0,6.0,9.0,11.0,0.0,13.0,3.0,6,2.0,2,2,4.0,1.0,0.0,0.0,0.0,2.0,1,1,1,6,3,6,2,2,3,5,0,3,7,1,4,1,1,5,3,0,0,4,1,1,0,3,0,4,2,2,13,3,6,10,7,0,4,17,5,3,8,10,8,4,3,7,7,10,8,6,4,3,4,8,8,4,6,6,11,4,5,6,0,10,3,6,3,6,0,12,8,10,6,8,3,8,5,14,7,22,14,7,26,11,11,16,4,8,1,4,extra,humains,TIRET,718.0
433,extra - hâtif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,24.0,0.0,0.0,2.0,2,0.0,1,1,6.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,5,4,2,2,0,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,extra,hâtif,TIRET,105.0
434,extra - hépatique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,8.0,0,8.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,2,15.0,0.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,29.0,13.0,5.0,3.0,6.0,5.0,4,2.0,11,1,1.0,2.0,0.0,0.0,0.0,2.0,0,3,2,2,3,3,5,4,7,11,1,4,10,7,13,6,5,5,11,3,1,1,1,2,2,0,3,1,0,2,9,13,14,12,4,6,11,21,3,9,38,40,13,9,14,21,19,57,42,49,11,15,8,14,41,6,31,14,11,2,0,8,4,0,1,3,2,5,4,3,1,8,5,1,10,1,5,0,0,17,11,3,5,28,8,59,31,9,4,11,extra,hépatique,TIRET,1086.0
435,extra - hépatiques,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,9.0,2,4.0,5.0,2.0,23.0,26.0,1.0,2.0,1.0,5.0,2.0,3.0,7.0,5.0,17.0,10.0,6,18.0,1.0,6.0,9.0,2.0,10.0,20.0,20.0,13.0,13.0,16.0,10.0,8.0,9.0,9.0,16,3.0,16,16,11.0,9.0,0.0,1.0,1.0,1.0,4,1,4,6,6,6,5,8,12,25,13,19,35,16,14,18,7,39,20,19,10,12,1,3,3,1,11,3,4,6,11,5,12,12,10,7,12,30,20,11,34,107,19,5,16,22,6,44,45,61,45,22,12,20,95,25,22,16,14,1,2,1,5,1,0,5,0,10,5,3,2,8,8,0,7,6,9,3,3,27,17,7,22,52,11,37,62,15,14,19,extra,hépatiques,TIRET,1841.0
436,extra - hétérodiégétique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,0,0,2,0,6,3,0,2,5,0,6,1,18,5,9,7,2,7,3,0,3,3,7,0,5,0,7,4,1,extra,hétérodiégétique,TIRET,115.0
437,extra - idéologique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,5,3,2,0,2,0,2,2,0,0,1,0,1,5,0,0,5,1,0,0,5,1,0,1,2,0,3,0,2,0,0,0,4,1,1,0,0,0,0,extra,idéologique,TIRET,55.0
438,extra - individuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,2.0,0.0,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7,0,1,2,0,2,1,2,1,1,1,4,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,2,5,4,5,0,11,3,2,4,2,1,1,1,3,0,6,4,0,1,1,0,0,1,2,1,2,1,0,1,4,3,3,2,3,0,0,1,0,5,0,0,2,1,9,1,2,2,4,3,1,extra,individuel,TIRET,184.0
439,extra - individuelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,15,0,4,0,0,1,0,4,0,3,3,3,3,1,4,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,2,0,1,1,3,2,0,2,4,4,1,0,3,11,2,1,2,2,0,3,9,1,5,6,2,1,3,0,1,2,5,0,2,4,2,2,3,3,6,10,1,0,3,0,2,4,3,2,8,3,2,3,4,4,1,7,1,3,extra,individuelle,TIRET,244.0
440,extra - individuelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,2,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,1,1,3,0,2,2,0,0,0,1,1,3,1,6,2,1,0,0,2,1,0,0,0,1,1,0,0,2,0,1,3,0,0,0,0,1,1,0,0,0,4,1,2,2,2,0,6,0,1,0,3,0,0,1,extra,individuelles,TIRET,113.0
441,extra - individuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,3,2,1,0,4,2,0,0,2,3,0,0,1,2,0,1,0,1,0,0,3,0,0,1,2,1,1,0,3,1,0,0,2,3,1,0,0,1,0,0,4,0,1,0,0,0,1,6,2,1,1,1,0,7,2,0,1,1,0,0,extra,individuels,TIRET,89.0
442,extra - industrielles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,4,3,4,6,1,1,0,2,4,0,0,0,3,1,3,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,0,5,5,0,0,0,1,2,0,0,0,1,2,2,0,0,extra,industrielles,TIRET,87.0
443,extra - industriels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5,6,1,1,4,0,0,0,0,0,0,3,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,1,extra,industriels,TIRET,55.0
444,extra - institutionnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,1,2,1,1,2,3,5,12,6,5,2,2,1,5,3,7,2,1,1,1,3,6,2,6,5,3,4,4,5,1,10,5,5,8,3,8,13,6,1,3,12,6,10,9,3,7,extra,institutionnel,TIRET,218.0
445,extra - institutionnelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,3,0,14,10,10,17,6,6,4,2,13,0,1,3,2,4,4,0,2,3,10,8,17,8,5,6,10,9,6,16,8,9,30,9,13,13,16,5,12,17,5,8,extra,institutionnelle,TIRET,355.0
