string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
maxi - mum_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,1,0,1,2,0
maxi - procès,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,9,6,6,12,4,3,4,2,7,6,1,0,1,3,0,12,4,10
maxi - procès_NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,9,6,6,12,2,3,4,2,7,6,1,0,1,3,0,11,4,10
maxi -- _ADJ_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,5,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,0,1,2,0,2,1,1,1,1,1,0,1,0,0,2,0,2,1,0,1
maxi -- _ADP_,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,1
maxi -- _ADV_,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,2,1,0,2,0,4,0,1,1,1,1,0,1,1,0,1
maxi -- _CONJ_,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
maxi -- _DET_,1,0,1,0,1,2,0,0,0,1,0,2,0,0,3,0,1,0,2,0,13,10,2,5,1,2,5,5,7,2,11,4,1,0,6,5,1,10,0,0,1,0,2,2,1,7,2,2,4,0,1,8,0,0,1,1,0,5,12,2,2,4,0,0,2,1,1,2,1,0,1,0,0,1,0,0,1,6,0,0,1,1,4,2,0,3,1,0,2,1,2,1,0,2,0,2,1,0,7,1,4,4,1,2,2,2,3,0,3,0,1,3,3,2,1,2,0,0,0,1,1,2,1,2,1,0,4,0,2,1,0,1,0,0,2,1,4,2,0,0,0,1,1,2,0,0,1,1,0,2,0,0,0,0,2,2,4,0,1,1,0,2,2,2,1,2,1,5,7,1,1,2,1,1,2,1,5,5,3,7,4,1,4,1,0,4,1,3,0,1,5,1,2,1,1,0,5,0,2,3,0,2,1,2,0,1,0,1,5,0
maxi -- _END_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,1,0,4,0,0,2,3,3,2,3,1,1,1,0,0,1,1,3,1,2,1,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0
maxi -- _NOUN_,1,2,1,0,1,1,0,3,0,3,4,8,3,0,2,1,1,0,10,1,1,16,3,9,17,3,5,3,3,3,0,4,1,4,3,8,5,5,5,8,5,12,10,6,8,6,6,14,9,1,8,4,13,0,10,2,8,19,17,14,13,20,8,6,17,8,1,20,18,13,1,5,6,15,17,13,6,7,10,13,9,5,15,6,8,7,9,7,10,29,14,15,5,15,4,13,24,9,8,15,21,9,21,21,14,24,17,26,18,23,3,11,9,5,6,7,7,11,8,21,16,14,13,11,10,12,12,12,6,9,13,12,9,14,15,7,12,11,13,19,13,4,4,11,2,4,6,15,13,16,10,14,10,8,10,10,13,13,7,14,8,23,24,11,22,28,19,40,41,26,32,21,23,19,30,14,11,23,20,22,29,15,24,19,13,13,17,17,25,19,14,11,18,22,22,17,18,15,14,20,17,20,22,24,24,23,28,13,13,13
maxi -- _PRON_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,1,3,0,1,0,1,1,0,2,0,3,2,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
maxi -- _VERB_,0,5,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,1,0,1,1,0,3,1,1,1,0,0,2,1,2,1,0,5,3,2,0,4,0,4,6,6,4,3,0,0,0,2,2,2,6,4,2,2,1,0,1,1,1,0,2,0,1,2,0,2,1,1,2,4,0,4,7,3,6,2,2,1,1,4,2,1,3,6,3,9,6,1,4,6,7,1,2,0,9,1,7,5,1,3,2,1,1,1,3,1,2,0,4,1,1,2,4,3,1,2,5,0,3,1,6,1,5,2,2,1,1,0,1,0,3,2,1,1,0,2,3,3,1,2,3,1,3,4,3,5,4,1,0,5,2,6,2,1,3,2,2,6,6,2,3,7,2,1,1,3,2,1,3,1,1,2,0,0,4,0,2,2,1,2,1,3,4,2,1,0,4,5,5,0,4,1,2
maxi -- _X_,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,8,2,0,3,1,0,2,1,6,0,2,1,0,2,0,0,0,0,0,0,1,0,5,1,6,8,11,4,1,3,6,0,6,2,0,6,2,9,9,0,4,3,0,2,1,1,1,1,5,2,2,0,2,4,2,2,3,2,2,2,3,1,4,2,5,7,5,4,3,2,5,2,6,2,3,3,4,2,7,5,1,0,2,3,4,4,3,4,4,3,7,3,0,6,1,4,3,2,12,1,3,4,2,7,1,1,3,3,1,4,0,3,2,4,3,5,2,3,8,9,11,2,3,4,2,1,8,10,2,2,1,7,14,11,2,3,9,2,3,1,2,4,0,3,6,0,6,2,3,2,1,3,3,2,4,2,4,2,6,1,7,2,1,4,1,2,1,0,1,3,2,4,4
maxi -- __,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,3,3,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,3,2,0,0,0,0,1,0
